idmeter,clus_num
22828398,1
22828399,4
22828401,7
22828402,1
22828405,10
22828408,4
22828409,3
22828410,1
22828411,7
22828413,7
22828414,7
22828416,4
22828417,1
22828418,1
22828422,11
22828425,10
22828426,4
22828427,10
22828428,11
22828430,5
22828432,3
22828433,10
22828434,11
22828435,1
22828437,10
22828438,11
22828439,4
22828440,4
22828441,4
22828447,11
22828448,1
22828449,8
22828450,12
22828453,4
22828457,4
22828465,3
22828466,10
22828467,7
22828470,7
22828481,11
22828483,6
22828484,3
22828486,4
22828487,4
22828488,3
22828489,4
22828490,7
22828493,2
22828494,3
22828496,1
22828497,4
22828498,1
22828499,4
22828500,12
22828501,1
22828502,1
22828503,5
22828504,10
22828505,4
22828506,11
22828507,8
22828508,1
22828509,4
22828510,4
22828511,1
22828512,1
22828513,1
22828514,4
22828515,4
22828516,4
22828517,1
22828523,4
22828524,11
22828525,7
22828528,4
22828529,11
22828530,10
22828532,12
22828533,4
22828535,4
22828536,7
22828537,7
22828542,8
22828543,11
22828544,10
22828545,1
22828546,11
22828547,1
22828548,7
22828549,1
22828550,7
22828552,1
22828553,3
22828555,10
22828556,4
22828558,10
22828560,10
22828561,8
22828562,10
22828564,10
22828565,4
22828566,12
22828568,3
22828569,7
22828570,1
22828571,4
22828572,7
22828573,7
22828574,1
22828576,10
22828577,10
22828578,4
22828579,7
22828580,10
22828582,1
22828583,4
22828584,11
22828585,1
22828587,3
22828589,1
22828591,1
22828592,4
22828593,8
22828594,11
22828596,11
22828597,1
22828598,4
22828599,10
22828601,1
22828602,10
22828604,4
22828605,8
22828607,7
22828609,8
22828610,3
22828611,10
22828612,1
22828613,1
22828615,7
22828616,1
22828617,8
22828618,11
22828619,8
22828620,1
22828621,11
22828622,8
22828625,8
22828627,1
22828628,1
22828629,7
22828630,4
22828631,1
22828633,4
22828635,1
22828637,10
22828639,4
22828640,10
22828641,4
22828643,10
22828644,1
22828645,6
22828646,11
22828652,8
22828654,11
22828655,2
22828656,7
22828658,10
22828659,10
22828662,4
22828663,4
22828668,3
22828670,7
22828673,4
22828674,1
22828676,1
22828677,10
22828678,1
22828679,3
22828680,4
22828681,5
22828683,10
22828686,1
22828687,1
22828688,1
22828689,1
22828690,10
22828691,10
22828692,8
22828693,3
22828696,1
22828697,1
22828698,1
22828699,1
22828700,1
22828701,4
22828702,8
22828703,4
22828705,1
22828709,4
22828711,8
22828713,7
22828714,10
22828715,1
22828716,10
22828717,10
22828719,4
22828720,11
22828722,3
22828723,1
22828724,1
22828725,1
22828726,1
22828728,8
22828729,10
22828730,4
22828734,1
22828735,12
22828736,10
22828738,10
22828739,8
22828740,1
22828741,3
22828742,1
22828744,1
22828745,2
22828747,4
22828748,11
22828749,4
22828752,1
22828753,3
22828754,4
22828755,4
22828756,7
22828757,5
22828758,11
22828759,1
22828760,4
22828761,1
22828762,10
22828763,3
22828765,10
22828766,1
22828767,1
22828768,4
22828769,4
22828770,10
22828771,4
22828774,1
22828777,5
22828778,10
22828779,7
22828780,4
22828781,3
22828782,10
22828783,1
22828784,1
22828785,4
22828789,10
22828793,5
22828794,1
22828795,11
22828797,4
22828798,3
22828800,5
22828801,11
22828802,8
22828803,6
22828805,1
22828807,11
22828809,10
22828810,3
22828811,1
22828813,7
22828814,10
22828815,7
22828816,4
22828817,7
22828818,7
22828819,1
22828820,3
22828821,5
22828822,10
22828824,1
22828825,10
22828829,12
22828830,10
22828831,10
22828832,10
22828836,3
22828837,8
22828839,4
22828841,5
22828844,6
22828845,5
22828846,5
22828847,3
22828848,1
22828849,10
22828850,10
22828852,7
22828854,1
22828857,3
22828858,4
22828859,8
22828864,3
22828865,1
22828867,1
22828868,7
22828885,4
22828894,12
22828896,1
22828899,8
22828900,1
22828901,8
22828902,1
22828904,10
22828905,7
22828906,4
22828907,7
22828908,1
22828909,10
22828910,7
22828911,1
22828914,8
22828915,1
22828918,1
22828920,4
22828921,11
22828925,1
22828926,12
22828927,4
22828928,1
22828929,1
22828930,1
22828932,11
22828933,1
22828934,11
22828937,11
22828939,7
22828940,7
22828942,10
22828944,10
22828945,8
22828947,1
22828948,1
22828951,1
22828952,4
22828955,2
22828957,4
22828958,1
22828959,4
22828960,1
22828961,5
22828962,10
22828963,4
22828964,6
22828966,4
22828967,11
22828969,10
22828970,1
22828971,10
22828974,12
22828975,1
22828976,11
22828977,7
22828978,1
22828979,8
22828980,10
22828981,11
22828986,3
22828987,8
22828988,1
22828989,3
22828991,4
22828992,1
22828994,10
22828995,11
22828996,12
22828997,7
22828998,7
22828999,7
22829000,7
22829001,1
22829002,1
22829003,1
22829004,7
22829005,7
22829007,8
22829008,11
22829009,4
22829012,4
22829013,11
22829014,1
22829015,3
22829016,10
22829017,4
22829018,4
22829019,10
22829020,11
22829021,7
22829022,3
22829023,4
22829026,10
22829027,11
22829028,3
22829029,4
22829030,4
22829031,1
22829032,1
22829033,4
22829034,12
22829036,12
22829038,1
22829039,11
22829042,7
22829043,7
22829044,4
22829045,11
22829046,4
22829047,7
22829051,3
22829053,1
22829055,8
22829056,3
22829058,4
22829059,11
22829061,7
22829062,6
22829063,6
22829064,6
22829065,10
22829066,11
22829068,4
22829069,1
22829070,4
22829071,1
22829078,1
22829079,11
22829081,1
22829082,6
22829085,10
22829089,1
22829090,1
22829092,3
22829094,1
22829095,3
22829096,1
22829097,5
22829098,1
22829099,6
22829102,8
22829104,4
22829106,1
22829107,10
22829108,3
22829111,10
22829112,4
22829113,1
22829114,7
22829118,7
22829121,11
22829128,7
22829129,4
22829132,3
22829133,1
22829134,1
22829135,10
22829137,12
22829138,1
22829141,7
22829143,1
22829145,7
22829148,3
22829150,9
22829152,8
22829153,9
22829154,11
22829156,11
22829158,8
22829159,4
22829161,3
22829162,7
22829163,7
22829165,11
22829167,1
22829169,4
22829170,11
22829172,3
22829175,8
22829178,1
22829179,4
22829180,10
22829181,10
22829182,10
22829183,1
22829185,10
22829186,10
22829188,10
22829192,1
22829198,10
22829205,10
22829206,1
22829208,7
22829211,7
22829213,1
22829215,1
22829217,10
22829218,12
22829220,11
22829228,1
22829229,10
22829232,1
22829236,1
22829238,12
22829241,3
22829242,1
22829243,4
22829244,7
22829245,11
22829246,7
22829247,4
22829249,5
22829250,11
22829251,3
22829252,4
22829253,3
22829254,7
22829255,1
22829256,6
22829257,5
22829258,1
22829259,3
22829260,8
22829262,7
22829263,11
22829264,3
22829265,7
22829266,7
22829267,5
22829268,10
22829275,7
22829278,7
22829279,11
22829280,1
22829282,4
22829284,1
22829285,3
22829287,10
22829289,10
22829291,1
22829292,10
22829293,7
22829295,1
22829296,10
22829297,8
22829298,10
22829299,8
22829300,10
22829301,10
22829302,1
22829304,1
22829305,11
22829309,1
22829310,1
22829311,4
22829313,8
22829316,7
22829319,4
22829320,1
22829321,1
22829322,10
22829323,11
22829325,1
22829328,4
22829329,4
22829332,11
22829333,1
22829335,10
22829336,10
22829337,4
22829339,4
22829340,1
22829342,2
22829344,10
22829345,11
22829346,8
22829349,7
22829350,4
22829351,1
22829354,6
22829355,7
22829356,6
22829357,9
22829358,4
22829359,4
22829363,1
22829364,5
22829365,6
22829367,1
22829368,7
22829369,1
22829371,1
22829372,3
22829373,3
22829375,1
22829377,8
22829378,4
22829379,10
22829380,1
22829385,11
22829390,11
22829393,7
22829395,1
22829412,11
22829417,2
22829428,1
22829430,4
22829431,10
22829432,1
22829433,7
22829434,10
22829436,10
22829437,4
22829438,3
22829439,11
22829440,4
22829441,1
22829445,4
22829447,7
22829450,1
22829452,4
22829454,5
22829457,9
22829459,8
22829460,7
22829461,11
22829463,4
22829465,7
22829466,11
22829468,1
22829469,7
22829470,10
22829471,7
22829473,1
22829474,4
22829475,11
22829477,1
22829478,10
22829479,1
22829480,4
22829482,1
22829485,8
22829486,1
22829487,10
22829490,7
22829492,10
22829493,10
22829494,7
22829495,10
22829496,10
22829497,10
22829499,7
22829500,5
22829502,1
22829504,7
22829505,1
22829508,8
22829510,7
22829513,11
22829515,4
22829519,11
22829520,1
22829521,10
22829522,3
22829523,1
22829524,3
22829525,1
22829526,3
22829527,10
22829528,7
22829529,7
22829530,1
22829531,7
22829532,1
22829534,1
22829535,1
22829536,3
22829537,7
22829538,1
22829539,11
22829540,1
22829541,10
22829543,10
22829544,10
22829545,4
22829546,7
22829547,1
22829548,10
22829549,1
22829551,4
22829553,12
22829554,4
22829555,8
22829556,7
22829557,4
22829558,4
22829560,10
22829562,8
22829563,6
22829564,1
22829566,1
22829568,10
22829570,7
22829572,1
22829575,10
22829576,1
22829577,4
22829578,1
22829579,1
22829581,1
22829582,6
22829583,11
22829585,11
22829586,11
22829587,7
22829589,8
22829590,10
22829591,10
22829592,1
22829595,7
22829599,7
22829603,4
22829607,1
22829608,1
22829610,12
22829613,1
22829614,1
22829615,1
22829616,11
22829618,9
22829619,11
22829620,7
22829621,10
22829622,4
22829623,3
22829624,3
22829625,4
22829626,12
22829627,11
22829628,4
22829629,1
22829632,1
22829633,8
22829635,5
22829637,7
22829638,9
22829639,4
22829640,7
22829641,9
22829643,1
22829644,5
22829645,1
22829646,1
22829647,1
22829648,4
22829650,11
22829651,3
22829652,4
22829653,7
22829654,1
22829655,3
22829656,1
22829657,11
22829658,4
22829659,4
22829660,10
22829661,4
22829662,4
22829663,9
22829664,4
22829665,1
22829667,4
22829670,4
22829671,7
22829674,1
22829675,6
22829676,4
22829678,1
22829679,4
22829682,9
22829684,4
22829685,1
22829687,11
22829689,1
22829691,7
22829693,5
22829694,4
22829699,4
22829701,7
22829702,1
22829703,7
22829706,2
22829714,10
22829715,7
22829716,10
22829727,1
22829729,1
22829733,3
22829734,10
22829735,1
22829736,4
22829743,5
22829745,6
22829746,8
22829752,1
22829755,1
22829756,1
22829761,7
22829762,11
22829763,8
22829764,10
22829765,1
22829768,1
22829776,2
22829777,9
22829778,3
22829780,2
22829782,1
22829784,1
22829785,4
22829786,11
22829787,11
22829788,1
22829791,5
22829792,7
22829793,5
22829794,7
22829795,11
22829796,4
22829797,4
22829798,1
22829799,1
22829800,11
22829804,2
22829807,5
22829808,4
22829809,3
22829811,7
22829812,7
22829813,7
22829814,10
22829815,3
22829816,3
22829817,4
22829819,10
22829820,1
22829821,11
22829822,4
22829824,1
22829825,4
22829826,4
22829827,3
22829828,7
22829829,7
22829831,1
22829833,4
22829835,11
22829836,4
22829837,11
22829838,1
22829839,4
22829840,7
22829841,7
22829842,4
22829843,2
22829845,8
22829846,7
22829847,3
22829848,4
22829849,4
22829850,1
22829851,1
22829855,4
22829857,4
22829858,10
22829859,4
22829860,11
22829861,5
22829862,3
22829863,7
22829864,10
22829866,1
22829867,2
22829868,10
22829872,4
22829875,10
22829878,7
22829880,1
22829881,4
22829883,10
22829886,11
22829887,4
22829890,1
22829892,10
22829893,1
22829894,7
22829895,1
22829896,1
22829897,7
22829898,6
22829905,4
22829906,1
22829908,1
22829909,1
22829910,8
22829911,1
22829916,10
22829918,10
22829919,11
22829921,1
22829922,12
22829923,2
22829924,4
22829925,4
22829927,6
22829929,4
22829930,6
22829932,4
22829937,3
22829939,8
22829942,8
22829943,8
22829944,1
22829945,7
22829946,7
22829948,10
22829951,7
22829958,6
22829960,4
22829961,4
22829962,6
22829964,7
22829967,1
22829968,4
22829969,3
22829972,6
22829975,4
22829977,1
22829978,1
22829979,3
22829980,8
22829981,1
22829984,1
22829987,11
22829988,2
22829992,1
22829993,1
22829994,4
22829997,3
22829998,11
22829999,1
22830000,7
22830001,1
22830003,4
22830005,1
22830006,1
22830007,5
22830008,4
22830009,1
22830010,7
22830011,1
22830012,1
22830013,4
22830014,4
22830015,3
22830020,3
22830022,1
22830023,9
22830026,7
22830029,4
22830038,4
22830043,7
22830044,10
22830046,4
22830048,8
22830049,5
22830050,4
22830052,11
22830054,4
22830055,7
22830056,11
22830058,11
22830060,7
22830062,1
22830063,11
22830067,1
22830068,7
22830070,7
22830072,7
22830074,1
22830075,8
22830078,8
22830079,7
22830080,1
22830081,11
22830082,10
22830085,6
22830086,4
22830088,8
22830089,1
22830090,7
22830091,5
22830092,9
22830093,4
22830094,10
22830095,4
22830097,1
22830098,1
22830100,4
22830101,4
22830102,12
22830103,3
22830104,1
22830105,10
22830106,8
22830107,8
22830108,4
22830109,4
22830111,10
22830112,1
22830113,11
22830114,8
22830115,7
22830116,6
22830117,7
22830118,1
22830119,7
22830121,1
22830123,4
22830124,11
22830125,1
22830126,7
22830127,9
22830128,9
22830129,7
22830131,7
22830132,3
22830133,10
22830134,4
22830136,5
22830137,1
22830138,1
22830139,8
22830141,1
22830142,1
22830144,4
22830145,2
22830146,7
22830147,10
22830148,1
22830149,1
22830150,1
22830152,3
22830153,4
22830154,1
22830156,7
22830157,1
22830158,1
22830159,5
22830160,8
22830162,9
22830166,1
22830167,7
22830168,7
22830169,1
22830170,7
22830171,1
22830172,7
22830173,1
22830174,1
22830175,3
22830176,11
22830177,4
22830178,11
22830180,8
22830181,11
22830182,4
22830183,10
22830184,8
22830185,1
22830186,7
22830187,10
22830188,3
22830189,3
22830190,6
22830191,4
22830192,4
22830193,1
22830195,1
22830196,4
22830200,7
22830201,4
22830203,4
22830204,4
22830205,1
22830206,7
22830207,1
22830208,1
22830209,1
22830210,1
22830212,3
22830213,1
22830214,10
22830216,1
22830218,6
22830219,11
22830220,7
22830222,4
22830223,3
22830224,1
22830225,1
22830226,1
22830227,1
22830228,4
22830229,7
22830230,7
22830231,1
22830232,1
22830233,4
22830234,7
22830237,3
22830240,5
22830243,1
22830248,4
22830249,3
22830250,1
22830255,4
22830257,1
22830260,1
22830265,11
22830273,3
22830274,1
22830277,7
22830278,1
22830281,4
22830288,1
22830289,8
22830290,1
22830292,3
22830293,1
22830295,7
22830298,8
22830302,10
22830303,4
22830305,1
22830307,10
22830308,4
22830309,1
22830312,3
22830314,1
22830316,8
22830317,4
22830318,7
22830319,1
22830321,11
22830322,1
22830323,8
22830325,3
22830328,1
22830329,1
22830331,1
22830332,3
22830335,1
22830336,10
22830337,4
22830340,1
22830342,1
22830343,11
22830344,4
22830345,10
22830346,1
22830347,6
22830349,8
22830352,9
22830353,6
22830354,4
22830357,8
22830358,6
22830359,10
22830361,1
22830362,4
22830364,11
22830365,7
22830366,1
22830367,1
22830368,11
22830369,4
22830371,4
22830373,1
22830375,10
22830376,10
22830379,10
22830380,1
22830381,10
22830382,11
22830386,8
22830388,7
22830389,8
22830391,11
22830392,1
22830393,7
22830394,8
22830395,1
22830396,4
22830397,4
22830398,11
22830400,8
22830401,2
22830403,1
22830404,1
22830407,3
22830408,4
22830409,5
22830411,6
22830412,2
22830419,4
22830420,1
22830422,4
22830423,4
22830424,10
22830432,1
22830433,10
22830434,4
22830435,5
22830438,4
22830441,4
22830442,5
22830443,4
22830444,11
22830445,1
22830446,7
22830448,1
22830450,10
22830451,4
22830452,1
22830454,10
22830456,4
22830459,7
22830460,3
22830461,7
22830462,1
22830463,11
22830465,11
22830469,11
22830475,7
22830477,10
22830484,4
22830486,1
22830487,11
22830488,5
22830489,5
22830490,4
22830491,3
22830493,1
22830494,1
22830496,3
22830497,10
22830499,1
22830500,4
22830501,3
22830506,4
22830507,4
22830509,1
22830510,3
22830511,6
22830512,1
22830513,4
22830514,12
22830516,4
22830519,9
22830520,10
22830523,7
22830525,1
22830527,3
22830528,7
22830529,3
22830530,1
22830534,10
22830537,4
22830538,11
22830544,4
22830547,1
22830550,7
22830551,7
22830552,1
22830554,4
22830555,1
22830556,1
22830559,7
22830560,3
22830561,4
22830563,10
22830565,1
22830566,3
22830567,3
22830568,10
22830571,1
22830572,11
22830574,6
22830577,4
22830578,4
22830579,1
22830580,3
22830581,3
22830582,7
22830583,4
22830585,4
22830589,4
22830590,9
22830591,1
22830592,4
22830593,4
22830594,11
22830596,3
22830597,7
22830598,7
22830599,10
22830600,4
22830602,11
22830603,4
22830604,3
22830605,1
22830606,1
22830607,10
22830608,9
22830609,11
22830610,4
22830612,6
22830613,8
22830615,4
22830616,2
22830620,7
22830621,1
22830623,3
22830624,1
22830625,11
22830627,1
22830628,10
22830629,1
22830630,1
22830631,3
22830632,1
22830633,1
22830634,4
22830635,11
22830637,7
22830640,11
22830643,11
22830645,7
22830646,4
22830651,11
22830652,7
22830653,11
22830654,11
22830657,4
22830659,11
22830660,6
22830662,7
22830663,2
22830665,2
22830667,1
22830668,1
22830669,1
22830670,1
22830672,1
22830675,10
22830680,10
22830681,1
22830683,8
22830684,1
22830686,3
22830689,6
22830690,4
22830691,11
22830693,6
22830694,9
22830695,1
22830696,1
22830697,4
22830703,11
22830704,4
22830706,4
22830707,1
22830708,1
22830709,4
22830710,1
22830712,11
22830713,1
22830714,4
22830716,4
22830717,7
22830718,9
22830719,4
22830720,11
22830721,1
22830722,1
22830723,2
22830724,6
22830725,5
22830726,4
22830727,5
22830728,8
22830730,7
22830732,10
22830734,7
22830736,6
22830737,4
22830738,2
22830739,9
22830740,4
22830743,7
22830745,1
22830751,10
22830752,11
22830753,2
22830754,11
22830755,1
22830756,3
22830757,1
22830759,11
22830761,11
22830763,1
22830765,11
22830766,8
22830767,1
22830768,8
22830769,11
22830771,6
22830774,12
22830775,7
22830776,10
22830777,8
22830778,11
22830781,1
22830782,8
22830783,10
22830784,4
22830787,1
22830789,4
22830790,8
22830791,4
22830792,4
22830793,10
22830795,4
22830799,7
22830800,10
22830802,6
22830806,2
22830808,6
22830809,8
22830810,1
22830811,4
22830814,10
22830815,8
22830819,4
22830820,11
22830821,7
22830822,2
22830823,1
22830824,10
22830825,2
22830826,6
22830827,1
22830829,6
22830833,7
22830834,1
22830835,7
22830836,8
22830837,6
22830841,12
22830842,1
22830843,7
22830844,3
22830845,7
22830846,5
22830850,7
22830851,10
22830852,4
22830853,10
22830854,4
22830855,1
22830857,4
22830858,11
22830859,9
22830861,11
22830864,11
22830868,4
22830870,2
22830871,8
22830872,3
22830874,7
22830877,3
22830878,1
22830879,12
22830880,3
22830881,10
22830882,7
22830883,4
22830885,1
22830900,1
22830906,5
22830907,6
22830909,4
22830910,10
22830912,4
22830936,1
22830937,7
22830938,1
22830939,1
22830940,4
22830941,10
22830942,1
22830943,1
22830944,1
22830945,1
22830946,11
22830947,11
22830948,1
22830949,1
22830950,1
22830951,1
22830952,1
22830954,1
22830955,10
22830956,4
22830957,1
22830958,1
22830959,1
22830960,10
22830961,1
22830962,4
22830963,4
22830964,4
22830965,1
22830966,1
22830967,10
22830968,11
22830969,1
22830970,1
22830972,1
22830973,1
22830974,1
22830975,1
22830976,1
22830977,1
22830978,1
22830979,1
22830980,4
22830981,1
22830982,10
22830983,4
22830984,1
22830985,1
22830986,1
22830987,1
22830988,1
22830989,1
22830991,1
22830992,1
22830993,1
22830994,1
22830995,1
22830996,10
22830998,1
22830999,1
22831000,1
22831001,11
22831003,1
22831004,1
22831005,1
22831006,10
22831007,1
22831008,1
22831010,1
22831011,1
22831012,1
22831013,1
22831015,4
22831016,1
22831017,1
22831018,1
22831020,1
22831022,10
22831023,1
22831024,1
22831025,1
22831026,1
22831027,1
22831028,1
22831029,1
22831030,1
22831032,1
22831034,1
22831035,1
22831036,1
22831037,1
22831039,1
22831041,1
22831042,1
22831043,1
22831044,1
22831045,7
22831046,1
22831047,1
22831048,1
22831049,4
22831051,1
22831052,1
22953654,10
22953656,12
22953657,9
22953658,1
22953659,10
22953661,9
22953663,11
22953665,10
22953667,11
22953669,7
22953670,9
22953671,7
22953672,1
22953673,8
22953674,7
22953675,1
22953676,1
22953677,7
22953678,1
22953679,11
22953680,4
22953681,1
22953682,7
22953683,8
22953684,2
22953685,2
22953686,2
22953687,2
22953688,10
22953689,7
22953690,1
22953691,6
22953692,5
22953693,7
22953695,1
22953696,9
22953697,2
22953698,11
22953699,1
22953700,8
22953701,1
22953702,6
22953703,9
22953704,1
22953705,9
22953706,8
22953707,1
22953708,9
22953709,1
22953710,11
22953711,7
22953712,11
22953713,11
22953714,7
22953715,4
22953716,6
22953717,10
22953718,7
22953719,4
22953720,3
22953722,10
22953723,1
22953724,1
22953725,5
22953726,2
22953727,8
22953728,11
22953729,9
22953730,10
22953731,11
22953733,10
22953734,9
22953736,1
22953738,9
22953742,11
22953743,1
22953744,9
22953746,9
22953747,2
22953748,11
22953749,11
22953751,1
22953752,8
22953754,11
22953755,9
22953757,10
22953758,8
22953759,11
22953760,6
22953761,9
22953762,2
22953763,6
22953764,10
22953765,11
22953766,4
22953767,10
22953768,9
22953769,4
22953770,11
22953771,7
22953772,11
22953773,1
22953775,9
22953776,1
22953778,6
22953779,9
22953780,4
22953781,1
22953782,11
22953783,1
22953785,4
22953786,8
22953787,11
22953788,11
22953791,1
22953796,1
22953797,11
22953798,1
22953800,3
22953804,9
22953807,10
22953808,9
22953809,1
22953811,9
22953812,10
22953813,11
22953814,8
22953815,8
22953816,7
22953817,11
22953818,8
22953819,9
22953820,7
22953821,10
22953822,6
22953823,12
22953824,10
22953825,1
22953826,8
22953827,9
22953828,4
22953829,1
22953830,11
22953831,11
22953832,1
22953833,9
22953834,9
22953835,8
22953836,2
22953837,11
22953839,3
22953840,9
22953841,11
22953842,3
22953843,7
22953846,11
22953847,10
22953848,1
22953849,9
22953850,10
22953851,9
22953852,10
22953853,1
22953854,11
22953855,7
22953856,12
22953857,5
22953858,12
22953859,11
22953861,1
22953862,10
22953863,4
22953864,3
22953865,9
22953866,10
22953868,11
22953869,11
22953871,1
22953872,9
22953873,1
22953875,1
22953876,2
22953877,5
22953878,9
22953879,4
22953880,4
22953881,10
22953882,1
22953883,2
22953884,9
22953885,4
22953886,9
22953887,1
22953888,1
22953889,1
22953891,10
22953895,10
22953896,11
22953897,11
22953898,9
22953899,9
22953900,7
22953902,4
22953903,11
22953904,9
22953905,6
22953906,11
22953907,7
22953909,9
22953910,10
22953911,7
22953913,9
22953914,3
22953915,11
22953916,11
22953917,11
22953918,8
22953921,9
22953922,9
22953923,1
22953925,1
22953926,1
22953927,7
22953928,9
22953930,9
22953931,9
22953932,9
22953934,6
22953935,3
22953936,9
22953937,1
22953939,11
22953941,9
22953942,1
22953943,9
22953944,11
22953945,1
22953946,7
22953947,1
22953948,10
22953949,1
22953950,8
22953952,4
22953953,9
22953954,7
22953955,10
22953956,4
22953957,8
22953958,7
22953959,1
22953960,2
22953961,8
22953963,2
22953964,2
22953966,7
22953968,6
22953969,10
22953970,2
22953972,2
22953973,6
22953974,2
22953975,2
22953976,2
22953977,11
22953978,8
22953982,3
22953984,9
22953985,8
22953986,7
22953988,1
22953990,7
22953991,8
22953992,10
22953993,10
22953994,8
22953995,5
22953996,6
22953997,8
22953998,1
22954000,2
22954001,7
22954002,9
22954003,9
22954005,12
22954006,12
22954007,8
22954009,6
22954011,6
22954012,10
22954014,7
22954015,8
22954016,10
22954017,1
22954020,8
22954021,9
22954022,1
22954023,2
22954024,1
22954025,4
22954026,12
22954027,1
22954028,8
22954029,6
22954031,4
22954032,9
22954033,4
22954034,1
22954035,7
22954036,7
22954037,1
22954039,10
22954041,9
22954042,9
22954043,1
22954044,4
22954045,9
22954046,7
22954047,9
22954048,7
22954049,9
22954050,11
22954051,4
22954052,4
22954053,11
22954054,7
22954056,10
22954057,10
22954058,7
22954059,6
22954060,1
22954061,11
22954062,11
22954063,9
22954065,7
22954066,11
22954067,9
22954068,11
22954069,5
22954070,9
22954071,11
22954072,8
22954074,1
22954075,11
22954076,10
22954078,1
22954079,1
22954080,2
22954081,2
22954082,8
22954083,7
22954084,3
22954085,6
22954086,1
22954087,4
22954088,7
22954089,11
22954090,9
22954092,10
22954093,7
22954094,9
22954095,6
22954096,1
22954097,9
22954098,9
22954099,1
22954100,8
22954101,9
22954102,6
22954104,5
22954105,8
22954106,11
22954108,6
22954109,1
22954110,9
22954112,4
22954114,2
22954115,7
22954116,8
22954117,9
22954119,9
22954120,7
22954121,3
22954122,6
22954124,10
22954125,6
22954127,4
22954128,6
22954129,8
22954130,9
22954131,12
22954133,5
22954134,3
22954135,10
22954137,11
22954138,11
22954139,1
22954140,1
22954141,1
22954142,7
22954143,1
22954144,11
22954145,4
22954146,7
22954148,1
22954149,10
22954152,1
23256758,7
23256760,11
23256761,1
23256762,11
23256763,9
23256764,7
23256765,5
23256767,9
23256768,7
23256769,1
23256770,1
23256771,1
23256772,11
23256773,7
23256776,10
23256777,2
23256778,8
23256780,9
23256781,10
23256782,10
23256783,10
23256784,7
23256785,6
23256787,2
23256788,1
23256789,5
23256790,9
23256792,5
23256793,4
23256794,6
23256796,5
23256797,10
23256799,9
23256800,10
23256801,11
23256802,11
23256803,10
23256804,11
23256805,1
23256808,1
23256809,1
23256810,1
23256812,10
23256813,11
23256814,7
23256815,1
23256816,1
23256817,7
23256818,7
23256819,11
23256820,2
23256821,11
23256822,7
23256823,7
23256824,7
23256825,11
23256826,10
23256827,2
23256828,4
23256830,8
23256831,8
23256832,10
23256833,10
23256834,11
23256835,7
23256836,1
23256838,11
23256839,8
23256840,4
23256841,6
23256842,7
23256844,9
23256846,1
23256847,7
23256849,9
23256850,11
23256851,12
23256852,9
23256853,4
23256854,2
23256855,9
23256856,9
23256857,12
23256858,8
23256859,10
23256861,11
23256862,2
23256864,12
23256865,1
23256866,4
23256867,10
23256868,11
23256869,1
23256870,11
23256871,9
23256872,10
23256874,1
23256875,2
23256876,8
23256877,2
23256878,8
23256880,7
23256881,2
23256882,9
23256883,9
23256886,4
23256887,1
23256888,9
23256889,7
23256890,6
23256891,11
23256892,11
23256893,4
23256894,6
23256895,7
23256897,7
23256898,9
23256899,11
23256900,4
23256902,7
23256903,8
23256904,10
23256905,7
23256907,1
23256909,4
23256910,11
23256911,8
23256912,7
23256913,9
23256914,8
23256915,1
23256916,11
23256917,11
23256918,9
23256919,9
23256920,11
23256922,7
23256924,10
23256925,6
23256927,7
23256928,1
23256929,11
23256930,11
23256931,9
23256932,10
23256933,10
23256934,8
23256936,2
23256937,9
23256939,10
23256940,1
23256942,4
23256943,12
23256944,1
23256945,11
23256946,8
23256949,9
23256950,5
23256951,12
23256952,3
23256953,8
23256954,11
23256955,10
23256956,9
23256958,11
23256959,9
23256960,1
23256961,4
23256962,12
23256964,4
23256966,1
23256967,2
23256968,8
23256970,11
23256971,1
23256972,7
23256973,1
23256974,11
23256975,10
23256976,9
23256978,11
23256979,10
23256980,11
23256982,10
23256983,11
23256984,11
23256985,7
23256986,8
23256987,8
23256988,11
23256989,9
23256990,4
23256991,8
23256992,11
23256993,7
23256995,11
23256996,9
23256997,9
23256998,9
23256999,11
23257000,7
23257001,10
23257002,6
23257004,8
23257006,7
23257007,4
23257008,1
23257010,10
23257011,10
23257012,7
23257013,10
23257014,2
23257016,10
23257017,6
23257018,9
23257019,4
23257020,11
23257022,1
23257023,11
23257024,1
23257025,8
23257026,10
23257027,2
23257028,9
23257030,8
23257031,2
23257033,8
23257036,2
23257037,11
23257038,11
23257039,9
23257040,1
23257041,11
23257043,8
23257044,6
23257045,7
23257046,10
23257047,1
23257048,2
23257049,9
23257050,10
23257051,2
23257052,8
23257053,8
23257058,8
23257061,12
23257063,7
23257064,8
23257065,7
23257066,8
23257067,3
23257068,8
23257069,10
23257071,7
23257072,9
23257073,11
23257075,1
23257077,1
23257078,9
23257079,8
23257083,2
23257084,8
23257085,4
23257087,10
23257088,4
23257089,2
23257090,1
23257092,2
23257093,9
23257094,1
23257095,7
23257096,8
23257097,10
23257098,1
23257100,1
23257101,7
23257102,10
23257103,6
23257105,2
23257106,2
23257107,8
23257110,11
23257111,11
23257112,8
23257115,8
23257118,2
23257119,2
23257122,2
23257123,12
23257125,2
23257126,3
23257127,7
23257128,3
23257129,6
23257133,4
23257134,3
23257135,12
23257137,7
23257138,12
23257139,8
23257143,8
23257145,8
23257146,10
23257148,2
23257152,9
23257153,1
23257155,2
